"NRO_HOGAR";"RESPONDENTE";"IP_III_04";"IP_III_05";"IP_III_06";"CODUSU";"AGLOMERADO";"POND_TIC";"TRIMESTRE";"ANO4";"COMPONENTE"
1;3;1;2;1;"TQRMNOQXVHLOKPCDEGOIH00648879";18;222;4;2020;1
1;1;1;1;1;"TQRMNOQVXHJOKQCDEGPDJ00680231";19;229;4;2020;1
1;1;1;1;1;"TQRMNOQVXHJOKQCDEGPDJ00680231";19;229;4;2020;2
1;1;1;2;1;"TQRMNOQVXHJOKQCDEGPDJ00680231";19;229;4;2020;3
1;1;1;2;1;"TQRMNOQVXHJOKQCDEGPDJ00680231";19;229;4;2020;4
1;1;1;1;1;"TQRMNOQVYHJOKQCDEGPDJ00680232";19;229;4;2020;1
1;1;1;1;1;"TQRMNOQWPHJOKQCDEGPDJ00680233";19;229;4;2020;4
1;1;1;1;1;"TQRMNOQWPHJOKQCDEGPDJ00680233";19;229;4;2020;2
1;1;1;2;2;"TQRMNOQWPHJOKQCDEGPDJ00680233";19;229;4;2020;3
1;1;1;1;1;"TQRMNOQWPHJOKQCDEGPDJ00680233";19;229;4;2020;1
1;1;2;2;1;"TQRMNOSSVHJOKQCDEGPDJ00680234";19;229;4;2020;1
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;10
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;8
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;7
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;3
1;1;1;2;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;2
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;4
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;11
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;5
1;1;1;2;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;1
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;12
1;1;1;1;1;"TQRMNOSSWHJOKQCDEGPDJ00680235";19;229;4;2020;9
1;1;1;1;1;"TQRMNOSSXHJOKQCDEGPDJ00680236";19;229;4;2020;1
1;1;1;1;2;"TQRMNOSSXHJOKQCDEGPDJ00680236";19;229;4;2020;3
1;1;1;1;1;"TQRMNOSSXHJOKQCDEGPDJ00680236";19;229;4;2020;2
1;1;2;2;1;"TQRMNOSSYHJOKQCDEGPDJ00680237";19;229;4;2020;1
1;1;1;1;1;"TQRMNOSTPHJOKQCDEGPDJ00680238";19;229;4;2020;5
1;1;1;1;1;"TQRMNOSTPHJOKQCDEGPDJ00680238";19;229;4;2020;2
1;1;1;1;1;"TQRMNOSTPHJOKQCDEGPDJ00680238";19;229;4;2020;4
1;1;1;1;1;"TQRMNOSTPHJOKQCDEGPDJ00680238";19;229;4;2020;3
1;1;1;2;1;"TQRMNOSTPHJOKQCDEGPDJ00680238";19;229;4;2020;1
1;1;1;1;1;"TQRMNOPQQHJOLLCDEGPDJ00680239";19;146;4;2020;1
1;1;1;1;1;"TQRMNOPQSHJOLLCDEGPDJ00680240";19;146;4;2020;1
1;1;1;1;1;"TQRMNOPQSHJOLLCDEGPDJ00680240";19;146;4;2020;2
2;1;2;2;2;"TQRMNOPQSHJOLLCDEGPDJ00680240";19;146;4;2020;2
2;2;1;1;1;"TQRMNOPQSHJOLLCDEGPDJ00680240";19;146;4;2020;1
3;1;2;2;2;"TQRMNOPQSHJOLLCDEGPDJ00680240";19;146;4;2020;1
1;1;1;2;1;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;2
1;1;1;2;1;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;3
1;1;1;2;1;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;1
2;1;1;2;2;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;4
2;1;1;1;1;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;3
2;1;1;2;1;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;1
2;1;1;1;1;"TQRMNORTVHJOLLCDEGPDJ00680241";19;146;4;2020;2
1;1;1;1;1;"TQRMNORTWHJOLLCDEGPDJ00680242";19;146;4;2020;1
1;1;1;2;1;"TQRMNORTWHJOLLCDEGPDJ00680242";19;146;4;2020;5
1;1;1;1;1;"TQRMNORTWHJOLLCDEGPDJ00680242";19;146;4;2020;4
1;1;1;1;1;"TQRMNORTWHJOLLCDEGPDJ00680242";19;146;4;2020;3
1;1;1;1;1;"TQRMNORTWHJOLLCDEGPDJ00680242";19;146;4;2020;2
1;1;2;2;1;"TQRMNORTXHJOLLCDEGPDJ00680243";19;146;4;2020;1
1;1;1;2;1;"TQRMNORTYHJOLLCDEGPDJ00680244";19;146;4;2020;2
1;1;1;1;1;"TQRMNORTYHJOLLCDEGPDJ00680244";19;146;4;2020;1
1;1;1;1;1;"TQRMNORUPHJOLLCDEGPDJ00680245";19;146;4;2020;4
1;1;1;1;1;"TQRMNORUPHJOLLCDEGPDJ00680245";19;146;4;2020;1
1;1;1;1;1;"TQRMNORUPHJOLLCDEGPDJ00680245";19;146;4;2020;2
1;1;1;1;1;"TQRMNORUPHJOLLCDEGPDJ00680245";19;146;4;2020;3
1;1;1;1;1;"TQRMNOPQXHMLLLCDEGPDJ00643227";19;186;4;2020;2
1;1;1;2;1;"TQRMNOPQXHMLLLCDEGPDJ00643227";19;186;4;2020;1
1;2;1;2;1;"TQRMNOPQYHMLLLCDEGPDJ00643220";19;196;4;2020;2
1;2;1;2;1;"TQRMNOPQYHMLLLCDEGPDJ00643220";19;196;4;2020;1
1;2;1;1;1;"TQRMNOPRPHMLLLCDEGPDJ00643277";19;186;4;2020;4
1;2;1;1;1;"TQRMNOPRPHMLLLCDEGPDJ00643277";19;186;4;2020;1
1;2;1;2;1;"TQRMNOPRPHMLLLCDEGPDJ00643277";19;186;4;2020;2
1;1;1;1;1;"TQRMNOQVYHMLLLCDEGPDJ00643253";19;183;4;2020;3
1;1;1;1;1;"TQRMNOQVYHMLLLCDEGPDJ00643253";19;183;4;2020;1
1;2;1;2;1;"TQRMNOQWPHMLLLCDEGPDJ00643324";19;232;4;2020;2
1;2;1;1;1;"TQRMNOQWPHMLLLCDEGPDJ00643324";19;232;4;2020;6
1;2;1;2;1;"TQRMNOQWPHMLLLCDEGPDJ00643324";19;232;4;2020;5
1;2;1;2;1;"TQRMNOQWPHMLLLCDEGPDJ00643324";19;232;4;2020;3
1;2;1;2;1;"TQRMNOQWPHMLLLCDEGPDJ00643324";19;232;4;2020;1
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;5
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;8
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;9
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;3
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;10
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;7
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;11
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;6
1;4;1;2;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;2
1;4;1;1;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;4
1;4;1;2;1;"TQRMNOQWQHMLLLCDEGPDJ00643338";19;186;4;2020;1
1;2;2;2;1;"TQRMNOQWRHMLLLCDEGPDJ00643278";19;186;4;2020;2
1;2;2;2;1;"TQRMNOQWRHMLLLCDEGPDJ00643278";19;186;4;2020;1
1;2;1;1;1;"TQRMNOQWSHMLLLCDEGPDJ00643297";19;232;4;2020;1
1;2;1;1;1;"TQRMNOQWSHMLLLCDEGPDJ00643297";19;232;4;2020;3
1;2;1;1;1;"TQRMNOQWSHMLLLCDEGPDJ00643297";19;232;4;2020;2
1;3;1;1;1;"TQRMNOPVQHMLLNCDEGPDJ00643340";19;198;4;2020;3
1;3;1;1;1;"TQRMNOPVQHMLLNCDEGPDJ00643340";19;198;4;2020;2
1;3;1;1;1;"TQRMNOPVQHMLLNCDEGPDJ00643340";19;198;4;2020;4
1;3;1;1;1;"TQRMNOPVQHMLLNCDEGPDJ00643340";19;198;4;2020;1
1;2;1;2;1;"TQRMNOPVRHMLLNCDEGPDJ00643259";19;251;4;2020;5
1;2;1;2;1;"TQRMNOPVRHMLLNCDEGPDJ00643259";19;251;4;2020;4
1;2;1;1;1;"TQRMNOPVRHMLLNCDEGPDJ00643259";19;251;4;2020;1
1;2;1;2;1;"TQRMNOPVRHMLLNCDEGPDJ00643259";19;251;4;2020;3
1;2;1;1;1;"TQRMNOPVRHMLLNCDEGPDJ00643259";19;251;4;2020;2
1;3;1;1;1;"TQRMNOPWSHMLLNCDEGPDJ00643228";19;200;4;2020;1
1;3;1;1;1;"TQRMNOPWSHMLLNCDEGPDJ00643228";19;200;4;2020;2
1;3;1;1;1;"TQRMNOPWSHMLLNCDEGPDJ00643228";19;200;4;2020;3
1;1;1;1;1;"TQRMNOPWTHMLLNCDEGPDJ00643260";19;212;4;2020;4
1;1;1;1;1;"TQRMNOPWTHMLLNCDEGPDJ00643260";19;212;4;2020;2
1;1;1;1;1;"TQRMNOPWTHMLLNCDEGPDJ00643260";19;212;4;2020;5
1;1;1;1;1;"TQRMNOPWTHMLLNCDEGPDJ00643260";19;212;4;2020;1
1;1;1;1;1;"TQRMNOPWTHMLLNCDEGPDJ00643260";19;212;4;2020;3
1;1;1;1;1;"TQRMNOPWUHMLLNCDEGPDJ00643311";19;198;4;2020;2
1;1;1;1;1;"TQRMNOPWUHMLLNCDEGPDJ00643311";19;198;4;2020;1
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;8
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;5
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;4
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;1
1;1;1;2;2;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;7
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;3
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;10
1;1;1;2;1;"TQRMNOSPXHJOKRCDEGOIH00679129";18;28;4;2020;2
1;1;2;2;2;"TQRMNOSPXHJOKRCDEGOIH00679129";18;28;4;2020;4
1;1;1;2;1;"TQRMNOSPXHJOKRCDEGOIH00679129";18;28;4;2020;3
1;1;2;2;2;"TQRMNOSPXHJOKRCDEGOIH00679129";18;28;4;2020;1
1;1;2;2;2;"TQRMNOSQPHJOKRCDEGOIH00679130";18;28;4;2020;6
1;1;1;2;1;"TQRMNOSQPHJOKRCDEGOIH00679130";18;28;4;2020;3
1;1;1;2;1;"TQRMNOSQPHJOKRCDEGOIH00679130";18;28;4;2020;1
1;1;1;2;1;"TQRMNOSQPHJOKRCDEGOIH00679130";18;28;4;2020;2
1;1;1;2;1;"TQRMNOSQPHJOKRCDEGOIH00679130";18;28;4;2020;4
1;1;1;2;2;"TQRMNOSQPHJOKRCDEGOIH00679130";18;28;4;2020;5
1;1;1;1;1;"TQRMNOQSWHJOLOCDEGOIH00679131";18;135;4;2020;1
1;1;1;2;1;"TQRMNOQSXHJOLOCDEGOIH00679132";18;135;4;2020;2
1;1;1;2;1;"TQRMNOQSXHJOLOCDEGOIH00679132";18;135;4;2020;1
1;1;1;1;1;"TQRMNOQTPHJOLOCDEGOIH00679133";18;135;4;2020;1
1;1;1;2;1;"TQRMNOQTPHJOLOCDEGOIH00679133";18;135;4;2020;2
1;2;1;1;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;4
1;2;1;2;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;3
1;2;1;2;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;1
1;2;1;2;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;5
1;2;1;2;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;6
1;2;1;2;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;2
1;2;1;1;1;"TQRMNOSUSHJOLOCDEGOIH00679134";18;135;4;2020;7
1;3;1;2;1;"TQRMNOSUTHJOLOCDEGOIH00679135";18;135;4;2020;5
1;3;1;1;1;"TQRMNOSUTHJOLOCDEGOIH00679135";18;135;4;2020;4
1;3;1;2;1;"TQRMNOSUTHJOLOCDEGOIH00679135";18;135;4;2020;1
1;3;1;1;1;"TQRMNOSUTHJOLOCDEGOIH00679135";18;135;4;2020;3
1;3;1;1;1;"TQRMNOSUTHJOLOCDEGOIH00679135";18;135;4;2020;6
1;3;1;2;1;"TQRMNOSUTHJOLOCDEGOIH00679135";18;135;4;2020;2
1;2;1;1;1;"TQRMNOSUUHJOLOCDEGOIH00679136";18;135;4;2020;5
1;2;1;1;1;"TQRMNOSUUHJOLOCDEGOIH00679136";18;135;4;2020;2
1;2;1;1;1;"TQRMNOSUUHJOLOCDEGOIH00679136";18;135;4;2020;4
1;2;1;1;1;"TQRMNOSUUHJOLOCDEGOIH00679136";18;135;4;2020;3
1;2;1;1;1;"TQRMNOSUUHJOLOCDEGOIH00679136";18;135;4;2020;1
1;2;1;2;1;"TQRMNOSUVHJOLOCDEGOIH00679137";18;135;4;2020;2
1;2;1;2;1;"TQRMNOSUVHJOLOCDEGOIH00679137";18;135;4;2020;1
1;2;1;2;1;"TQRMNOSUVHJOLOCDEGOIH00679137";18;135;4;2020;4
1;2;1;1;1;"TQRMNOSUVHJOLOCDEGOIH00679137";18;135;4;2020;5
1;2;1;2;1;"TQRMNOSUVHJOLOCDEGOIH00679137";18;135;4;2020;3
1;2;1;2;1;"TQRMNOPVVHJOLPCDEGOIH00679138";18;217;4;2020;4
1;2;1;2;1;"TQRMNOPVVHJOLPCDEGOIH00679138";18;217;4;2020;3
1;2;1;2;1;"TQRMNOPVVHJOLPCDEGOIH00679138";18;217;4;2020;2
1;2;1;2;1;"TQRMNOPVVHJOLPCDEGOIH00679138";18;217;4;2020;1
1;2;1;1;1;"TQRMNOPVXHJOLPCDEGOIH00679139";18;217;4;2020;3
1;2;1;1;1;"TQRMNOPVXHJOLPCDEGOIH00679139";18;217;4;2020;1
1;2;1;1;1;"TQRMNOPVXHJOLPCDEGOIH00679139";18;217;4;2020;2
1;3;1;2;1;"TQRMNOPVYHJOLPCDEGOIH00679140";18;217;4;2020;2
1;3;1;2;1;"TQRMNOPVYHJOLPCDEGOIH00679140";18;217;4;2020;3
1;3;1;2;1;"TQRMNOPVYHJOLPCDEGOIH00679140";18;217;4;2020;4
1;3;2;2;1;"TQRMNOPVYHJOLPCDEGOIH00679140";18;217;4;2020;1
1;2;1;2;2;"TQRMNOPWPHJOLPCDEGOIH00679141";18;217;4;2020;4
1;2;1;2;1;"TQRMNOPWPHJOLPCDEGOIH00679141";18;217;4;2020;1
1;2;1;2;1;"TQRMNOPWPHJOLPCDEGOIH00679141";18;217;4;2020;2
1;2;1;2;2;"TQRMNOPWPHJOLPCDEGOIH00679141";18;217;4;2020;3
1;2;1;2;2;"TQRMNOPWPHJOLPCDEGOIH00679141";18;217;4;2020;5
1;1;1;2;1;"TQRMNORXXHJOLPCDEGOIH00679142";18;217;4;2020;2
1;1;1;2;1;"TQRMNORXXHJOLPCDEGOIH00679142";18;217;4;2020;6
1;1;1;2;1;"TQRMNORXXHJOLPCDEGOIH00679142";18;217;4;2020;5
1;3;1;2;1;"TQRMNOQXVHLOKPCDEGOIH00648879";18;222;4;2020;3
1;2;2;2;2;"TQRMNORQRHLOKPCDEGOIH00648796";18;203;4;2020;1
1;2;2;2;2;"TQRMNORQRHLOKPCDEGOIH00648796";18;203;4;2020;2
1;1;2;2;2;"TQRMNORQTHLOKPCDEGOIH00648802";18;211;4;2020;2
1;1;1;2;1;"TQRMNORQTHLOKPCDEGOIH00648802";18;211;4;2020;1
1;1;2;2;2;"TQRMNORWVHLOKPCDEGOIH00648836";18;206;4;2020;4
1;1;2;2;2;"TQRMNORWVHLOKPCDEGOIH00648836";18;206;4;2020;5
1;1;2;2;2;"TQRMNORWVHLOKPCDEGOIH00648836";18;206;4;2020;3
1;1;1;2;1;"TQRMNORWVHLOKPCDEGOIH00648836";18;206;4;2020;2
1;1;1;2;1;"TQRMNORWVHLOKPCDEGOIH00648836";18;206;4;2020;1
1;1;2;2;2;"TQRMNORWWHLOKPCDEGOIH00648844";18;222;4;2020;2
1;1;2;2;2;"TQRMNORWWHLOKPCDEGOIH00648844";18;222;4;2020;1
1;1;1;1;1;"TQRMNOQRQHLOKRCDEGOIH00648873";18;754;4;2020;2
1;1;1;1;1;"TQRMNOQRQHLOKRCDEGOIH00648873";18;754;4;2020;1
1;2;1;2;1;"TQRMNOQRRHLOKRCDEGOIH00648790";18;598;4;2020;3
1;2;1;2;1;"TQRMNOQRRHLOKRCDEGOIH00648790";18;598;4;2020;5
1;2;2;2;2;"TQRMNOQRRHLOKRCDEGOIH00648790";18;598;4;2020;1
1;2;1;2;1;"TQRMNOQRRHLOKRCDEGOIH00648790";18;598;4;2020;4
1;2;1;2;1;"TQRMNOQRRHLOKRCDEGOIH00648790";18;598;4;2020;2
1;1;2;2;2;"TQRMNOXWUHLOKRCDEGOIH00648804";18;583;4;2020;2
1;1;2;2;2;"TQRMNOXWUHLOKRCDEGOIH00648804";18;583;4;2020;3
1;1;2;2;2;"TQRMNOXWUHLOKRCDEGOIH00648804";18;583;4;2020;4
1;1;2;2;2;"TQRMNOXWUHLOKRCDEGOIH00648804";18;583;4;2020;5
1;1;2;2;2;"TQRMNOXWUHLOKRCDEGOIH00648804";18;583;4;2020;1
1;1;2;2;2;"TQRMNOXWVHLOKRCDEGOIH00679284";18;622;4;2020;2
1;1;1;2;1;"TQRMNOXWVHLOKRCDEGOIH00679284";18;622;4;2020;1
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;6
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;13
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;7
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;1
1;1;1;2;1;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;3
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;8
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;4
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;5
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;2
1;1;2;2;2;"TQRMNOXWWHLOKRCDEGOIH00648899";18;573;4;2020;9
1;2;2;2;2;"TQRMNOXWXHLOKRCDEGOIH00648819";18;573;4;2020;2
1;2;2;2;2;"TQRMNOXWXHLOKRCDEGOIH00648819";18;573;4;2020;1
1;2;2;2;2;"TQRMNOXWXHLOKRCDEGOIH00648819";18;573;4;2020;3
1;2;2;2;2;"TQRMNOXWYHLOKRCDEGOIH00648900";18;573;4;2020;5
1;2;2;2;2;"TQRMNOXWYHLOKRCDEGOIH00648900";18;573;4;2020;2
1;2;1;2;1;"TQRMNOXWYHLOKRCDEGOIH00648900";18;573;4;2020;1
1;2;1;2;1;"TQRMNOXWYHLOKRCDEGOIH00648900";18;573;4;2020;3
1;2;2;2;2;"TQRMNOXWYHLOKRCDEGOIH00648900";18;573;4;2020;4
1;1;2;2;2;"TQRMNOQRWHLOKSCDEGOIH00648862";18;244;4;2020;3
1;1;1;2;1;"TQRMNOQRWHLOKSCDEGOIH00648862";18;244;4;2020;1
1;1;2;2;2;"TQRMNOQRWHLOKSCDEGOIH00648862";18;244;4;2020;4
1;1;2;2;2;"TQRMNOQRWHLOKSCDEGOIH00648862";18;244;4;2020;2
1;1;1;2;1;"TQRMNOQRXHLOKSCDEGOIH00648841";18;227;4;2020;6
1;1;1;2;1;"TQRMNOQRXHLOKSCDEGOIH00648841";18;227;4;2020;2
1;1;1;2;1;"TQRMNOQRXHLOKSCDEGOIH00648841";18;227;4;2020;4
1;1;1;2;1;"TQRMNOQRXHLOKSCDEGOIH00648841";18;227;4;2020;1
1;1;1;2;1;"TQRMNOQSPHLOKSCDEGOIH00648834";18;293;4;2020;3
1;1;1;2;1;"TQRMNOQSPHLOKSCDEGOIH00648834";18;293;4;2020;4
1;1;1;2;1;"TQRMNOQSPHLOKSCDEGOIH00648834";18;293;4;2020;2
1;1;1;2;1;"TQRMNOQSPHLOKSCDEGOIH00648834";18;293;4;2020;1
1;1;1;2;1;"TQRMNOSQSHLOKSCDEGOIH00654274";18;227;4;2020;1
1;2;1;1;2;"TQRMNOPUQHJOLOCDEGPDJ00680246";19;236;4;2020;5
1;2;2;2;2;"TQRMNOPUQHJOLOCDEGPDJ00680246";19;236;4;2020;6
1;2;1;1;1;"TQRMNOPUQHJOLOCDEGPDJ00680246";19;236;4;2020;1
1;2;1;1;1;"TQRMNOPUQHJOLOCDEGPDJ00680246";19;236;4;2020;2
1;2;1;1;1;"TQRMNOPUQHJOLOCDEGPDJ00680246";19;236;4;2020;4
1;2;1;1;1;"TQRMNOPUQHJOLOCDEGPDJ00680246";19;236;4;2020;3
1;1;1;2;2;"TQRMNOPURHJOLOCDEGPDJ00680247";19;236;4;2020;3
1;1;2;2;1;"TQRMNOPURHJOLOCDEGPDJ00680247";19;236;4;2020;1
1;1;1;2;2;"TQRMNOPURHJOLOCDEGPDJ00680247";19;236;4;2020;4
1;1;2;2;1;"TQRMNOPURHJOLOCDEGPDJ00680247";19;236;4;2020;2
1;1;1;1;1;"TQRMNOPUSHJOLOCDEGPDJ00680248";19;236;4;2020;1
1;1;1;2;1;"TQRMNOPUUHJOLOCDEGPDJ00680249";19;236;4;2020;3
1;1;1;2;1;"TQRMNOPUUHJOLOCDEGPDJ00680249";19;236;4;2020;4
1;1;1;1;1;"TQRMNOPUUHJOLOCDEGPDJ00680249";19;236;4;2020;1
1;1;1;1;1;"TQRMNOPUUHJOLOCDEGPDJ00680249";19;236;4;2020;2
1;1;1;2;1;"TQRMNORPVHJOLOCDEGPDJ00680250";19;236;4;2020;3
1;1;1;2;1;"TQRMNORPVHJOLOCDEGPDJ00680250";19;236;4;2020;2
1;1;1;2;1;"TQRMNORPVHJOLOCDEGPDJ00680250";19;236;4;2020;1
1;1;1;2;2;"TQRMNORPWHJOLOCDEGPDJ00680251";19;236;4;2020;6
1;1;1;2;1;"TQRMNORPWHJOLOCDEGPDJ00680251";19;236;4;2020;1
1;1;1;2;1;"TQRMNORPWHJOLOCDEGPDJ00680251";19;236;4;2020;3
1;1;1;2;1;"TQRMNORPWHJOLOCDEGPDJ00680251";19;236;4;2020;5
1;1;1;2;1;"TQRMNORPWHJOLOCDEGPDJ00680251";19;236;4;2020;4
1;1;1;2;1;"TQRMNORPWHJOLOCDEGPDJ00680251";19;236;4;2020;2
1;2;1;2;1;"TQRMNORPXHJOLOCDEGPDJ00680252";19;236;4;2020;3
1;2;1;2;1;"TQRMNORPXHJOLOCDEGPDJ00680252";19;236;4;2020;1
1;2;1;2;1;"TQRMNORPXHJOLOCDEGPDJ00680252";19;236;4;2020;2
1;2;1;2;1;"TQRMNORQPHJOLOCDEGPDJ00680253";19;236;4;2020;3
1;2;1;2;1;"TQRMNORQPHJOLOCDEGPDJ00680253";19;236;4;2020;1
1;2;1;2;1;"TQRMNORQPHJOLOCDEGPDJ00680253";19;236;4;2020;2
1;1;1;2;1;"TQRMNOQQQHKKKNCDEGPDJ00661988";19;164;4;2020;1
1;1;1;1;1;"TQRMNOQQRHKKKNCDEGPDJ00661912";19;176;4;2020;1
1;1;1;1;1;"TQRMNOQQSHKKKNCDEGPDJ00661989";19;170;4;2020;1
1;1;1;1;1;"TQRMNORRRHKKKNCDEGPDJ00661990";19;164;4;2020;1
1;1;1;1;1;"TQRMNORRRHKKKNCDEGPDJ00661990";19;164;4;2020;3
1;1;1;1;1;"TQRMNORRRHKKKNCDEGPDJ00661990";19;164;4;2020;2
1;1;1;2;1;"TQRMNORRSHKKKNCDEGPDJ00661913";19;166;4;2020;2
1;1;1;1;1;"TQRMNORRSHKKKNCDEGPDJ00661913";19;166;4;2020;1
1;1;1;1;1;"TQRMNORRTHKKKNCDEGPDJ00661991";19;164;4;2020;1
1;1;1;1;1;"TQRMNORUPHKKKNCDEGPDJ00661914";19;176;4;2020;1
1;1;1;1;1;"TQRMNOPQWHKLKTCDEGPDJ00661937";19;171;4;2020;1
1;1;1;2;2;"TQRMNOPQXHKLKTCDEGPDJ00661938";19;165;4;2020;1
1;1;1;1;1;"TQRMNOPQXHKLKTCDEGPDJ00661938";19;165;4;2020;2
1;1;1;1;1;"TQRMNOPQYHKLKTCDEGPDJ00661939";19;161;4;2020;5
1;1;1;1;1;"TQRMNOPQYHKLKTCDEGPDJ00661939";19;161;4;2020;2
1;1;1;1;1;"TQRMNOPQYHKLKTCDEGPDJ00661939";19;161;4;2020;4
1;1;1;1;1;"TQRMNOPQYHKLKTCDEGPDJ00661939";19;161;4;2020;3
1;1;1;1;1;"TQRMNOPQYHKLKTCDEGPDJ00661939";19;161;4;2020;1
1;1;1;1;1;"TQRMNOPRPHKLKTCDEGPDJ00661940";19;171;4;2020;1
1;1;1;1;1;"TQRMNOPRPHKLKTCDEGPDJ00661940";19;171;4;2020;3
1;1;1;2;2;"TQRMNOPRPHKLKTCDEGPDJ00661940";19;171;4;2020;2
1;1;2;2;2;"TQRMNOPRQHKLKTCDEGPDJ00661941";19;165;4;2020;2
1;1;1;1;1;"TQRMNOPRQHKLKTCDEGPDJ00661941";19;165;4;2020;4
1;1;1;1;1;"TQRMNOPRQHKLKTCDEGPDJ00661941";19;165;4;2020;6
1;1;1;1;1;"TQRMNOPRQHKLKTCDEGPDJ00661941";19;165;4;2020;5
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;6
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;2
1;1;1;1;1;"TQRMNOQYWHMLLNCDEGPDJ00643295";19;212;4;2020;9
1;1;2;1;1;"TQRMNOQYXHMLLNCDEGPDJ00643341";19;198;4;2020;1
1;1;2;1;1;"TQRMNOQYXHMLLNCDEGPDJ00643341";19;198;4;2020;3
1;1;1;2;1;"TQRMNOQYXHMLLNCDEGPDJ00643341";19;198;4;2020;2
1;1;1;2;1;"TQRMNOQYYHMLLNCDEGPDJ00643234";19;204;4;2020;1
1;1;2;1;1;"TQRMNOQYYHMLLNCDEGPDJ00643234";19;204;4;2020;2
1;1;1;2;1;"TQRMNORPUHMLLNCDEGPDJ00643294";19;200;4;2020;1
1;1;1;1;1;"TQRMNORPVHMLLNCDEGPDJ00643229";19;204;4;2020;1
1;1;1;1;1;"TQRMNORPVHMLLNCDEGPDJ00643229";19;204;4;2020;3
1;1;1;1;1;"TQRMNORPVHMLLNCDEGPDJ00643229";19;204;4;2020;2
